,,법정동,비행불가능여부
2984,서울특별시종로구명륜1가,1111017000,0
2985,서울특별시종로구명륜2가,1111017100,0
2986,서울특별시종로구명륜3가,1111017300,0
2987,서울특별시종로구명륜4가,1111017200,0
2988,서울특별시종로구묘동,1111015100,0
2989,서울특별시종로구무악동,1111018700,0
2990,서울특별시종로구봉익동,1111015200,0
2991,서울특별시종로구부암동,1111018400,0
2992,서울특별시종로구사간동,1111014400,0
2993,서울특별시종로구사직동,1111011500,0
2994,서울특별시종로구삼청동,1111014000,0
2995,서울특별시종로구서린동,1111012300,0
2996,서울특별시종로구세종로,1111011900,0
2997,서울특별시종로구소격동,1111014200,0
2998,서울특별시종로구송월동,1111017800,0
2999,서울특별시종로구송현동,1111014500,0
3000,서울특별시종로구수송동,1111012400,0
3001,서울특별시종로구숭인동,1111017500,0
3002,서울특별시종로구신교동,1111010200,0
3003,서울특별시종로구신문로1가,1111012000,0
3004,서울특별시종로구신문로2가,1111012100,0
3005,서울특별시종로구신영동,1111018600,0
3006,서울특별시종로구안국동,1111014100,0
3007,서울특별시종로구연건동,1111016600,0
3008,서울특별시종로구연지동,1111016000,0
3009,서울특별시종로구예지동,1111015800,0
3010,서울특별시종로구옥인동,1111011100,0
3011,서울특별시종로구와룡동,1111013000,0
3012,서울특별시종로구운니동,1111013200,0
3013,서울특별시종로구원남동,1111015900,0
3014,서울특별시종로구원서동,1111014900,0
3015,서울특별시종로구이화동,1111016500,0
3016,서울특별시종로구익선동,1111013300,0
3017,서울특별시종로구인사동,1111013600,0
3018,서울특별시종로구인의동,1111015700,0
3019,서울특별시종로구장사동,1111015400,0
3020,서울특별시종로구재동,1111014700,0
3021,서울특별시종로구적선동,1111010700,0
3022,서울특별시종로구종로1가,1111012600,0
3023,서울특별시종로구종로2가,1111013800,0
3024,서울특별시종로구종로3가,1111015600,0
3025,서울특별시종로구종로4가,1111016100,0
3026,서울특별시종로구종로5가,1111016300,0
3027,서울특별시종로구종로6가,1111016400,0
3028,서울특별시종로구중학동,1111012500,0
3029,서울특별시종로구창성동,1111010500,0
3030,서울특별시종로구창신동,1111017400,0
3031,서울특별시종로구청운동,1111010100,0
3032,서울특별시종로구청진동,1111012200,0
3033,서울특별시종로구체부동,1111011200,0
3034,서울특별시종로구충신동,1111016700,0
3035,서울특별시종로구통의동,1111010600,0
3036,서울특별시종로구통인동,1111010800,0
3037,서울특별시종로구팔판동,1111013900,0
3038,서울특별시종로구평동,1111017700,0
3039,서울특별시종로구평창동,1111018300,0
3040,서울특별시종로구필운동,1111011300,0
3041,서울특별시종로구행촌동,1111018100,0
3042,서울특별시종로구혜화동,1111016900,0
3043,서울특별시종로구홍지동,1111018500,0
3044,서울특별시종로구홍파동,1111017900,0
3045,서울특별시종로구화동,1111014300,0
3046,서울특별시종로구효자동,1111010400,0
3047,서울특별시종로구효제동,1111016200,0
3048,서울특별시종로구훈정동,1111015000,0
3049,서울특별시중구광희동1가,1114014500,0
3050,서울특별시중구광희동2가,1114014600,0
3051,서울특별시중구남대문로1가,1114010600,0
3052,서울특별시중구남대문로2가,1114011500,0
3053,서울특별시중구남대문로3가,1114011600,0
3054,서울특별시중구남대문로4가,1114011700,0
3055,서울특별시중구남대문로5가,1114011800,0
3056,서울특별시중구남산동1가,1114012800,0
3057,서울특별시중구남산동2가,1114012900,0
3058,서울특별시중구남산동3가,1114013000,0
3059,서울특별시중구남창동,1114011200,0
3060,서울특별시중구남학동,1114014000,0
3061,서울특별시중구다동,1114010200,0
3062,서울특별시중구만리동1가,1114017300,0
3063,서울특별시중구만리동2가,1114017400,0
3064,서울특별시중구명동1가,1114012600,0
3065,서울특별시중구명동2가,1114012700,0
3066,서울특별시중구무교동,1114010100,0
3067,서울특별시중구무학동,1114016400,0
3068,서울특별시중구묵정동,1114013600,0
3069,서울특별시중구방산동,1114015300,0
3070,서울특별시중구봉래동1가,1114011900,0
3071,서울특별시중구봉래동2가,1114012000,0
3072,서울특별시중구북창동,1114011300,0
3073,서울특별시중구산림동,1114015700,0
3074,서울특별시중구삼각동,1114010700,0
3075,서울특별시중구서소문동,1114016600,0
3076,서울특별시중구소공동,1114011100,0
3077,서울특별시중구수표동,1114011000,0
3078,서울특별시중구수하동,1114010800,0
3079,서울특별시중구순화동,1114016800,0
3080,서울특별시중구신당동,1114016200,0
3081,서울특별시중구쌍림동,1114014700,0
3082,서울특별시중구예관동,1114013500,0
3083,서울특별시중구예장동,1114014200,0
3084,서울특별시중구오장동,1114015400,0
3085,서울특별시중구을지로1가,1114010400,0
3086,서울특별시중구을지로2가,1114010500,0
3087,서울특별시중구을지로3가,1114015500,0
3088,서울특별시중구을지로4가,1114015000,0
3089,서울특별시중구을지로5가,1114015100,0
3090,서울특별시중구을지로6가,1114014800,0
3091,서울특별시중구을지로7가,1114014900,0
3092,서울특별시중구의주로1가,1114016900,0
3093,서울특별시중구의주로2가,1114017200,0
3094,서울특별시중구인현동1가,1114016000,0
3095,서울특별시중구인현동2가,1114013400,0
3096,서울특별시중구입정동,1114015600,0
3097,서울특별시중구장교동,1114010900,0
3098,서울특별시중구장충동1가,1114014300,0
3099,서울특별시중구장충동2가,1114014400,0
3100,서울특별시중구저동1가,1114013100,0
3101,서울특별시중구저동2가,1114016100,0
3102,서울특별시중구정동,1114016700,0
3103,서울특별시중구주교동,1114015200,0
3104,서울특별시중구주자동,1114014100,0
3105,서울특별시중구중림동,1114017100,0
3106,서울특별시중구초동,1114015900,0
3107,서울특별시중구충무로1가,1114012400,0
3108,서울특별시중구충무로2가,1114012500,0
3109,서울특별시중구충무로3가,1114015800,0
3110,서울특별시중구충무로4가,1114013200,0
3111,서울특별시중구충무로5가,1114013300,0
3112,서울특별시중구충정로1가,1114017000,0
3113,서울특별시중구태평로1가,1114010300,0
3114,서울특별시중구태평로2가,1114011400,0
3115,서울특별시중구필동1가,1114013700,0
3116,서울특별시중구필동2가,1114013800,0
3117,서울특별시중구필동3가,1114013900,0
3118,서울특별시중구황학동,1114016500,0
3119,서울특별시중구회현동1가,1114012100,0
3120,서울특별시중구회현동2가,1114012200,0
3121,서울특별시중구회현동3가,1114012300,0
3122,서울특별시중구흥인동,1114016300,0
3123,서울특별시중랑구망우동,1126010500,0
3124,서울특별시중랑구면목동,1126010100,0
3125,서울특별시중랑구묵동,1126010400,0
3126,서울특별시중랑구상봉동,1126010200,0
3127,서울특별시중랑구신내동,1126010600,0
3128,서울특별시중랑구중화동,1126010300,0
3129,세종특별자치시세종특별자치시가람동,3611010800,1
3130,세종특별자치시세종특별자치시고운동,3611010800,1
3131,세종특별자치시세종특별자치시금남면,3611010800,1
3132,세종특별자치시세종특별자치시나성동,3611010800,1
3133,세종특별자치시세종특별자치시다정동,3611010800,1
3134,세종특별자치시세종특별자치시대평동,3611010800,1
3135,세종특별자치시세종특별자치시도담동,3611010800,1
3136,세종특별자치시세종특별자치시반곡동,3611010800,1
3137,세종특별자치시세종특별자치시보람동,3611010800,1
3138,세종특별자치시세종특별자치시부강면,3611010800,1
3139,세종특별자치시세종특별자치시산울동,3611010800,1
3140,세종특별자치시세종특별자치시새롬동,3611010800,1
3141,세종특별자치시세종특별자치시소담동,3611010800,1
3142,세종특별자치시세종특별자치시소정면,3611010800,0
3143,세종특별자치시세종특별자치시아름동,3611010800,1
3144,세종특별자치시세종특별자치시어진동,3611010800,1
3145,세종특별자치시세종특별자치시연기면,3611010800,1
3146,세종특별자치시세종특별자치시연동면,3611010800,1
3147,세종특별자치시세종특별자치시연서면,3611010800,0
3148,세종특별자치시세종특별자치시장군면,3611010800,1
3149,세종특별자치시세종특별자치시전동면,3611010800,0
3150,세종특별자치시세종특별자치시전의면,3611010800,1
3151,세종특별자치시세종특별자치시조치원읍,3611010800,0
3152,세종특별자치시세종특별자치시종촌동,3611010800,1
3153,세종특별자치시세종특별자치시집현동,3611010800,1
3154,세종특별자치시세종특별자치시한솔동,3611010800,1
3155,세종특별자치시세종특별자치시합강동,3611010800,1
3156,세종특별자치시세종특별자치시해밀동,3611010800,1
3157,울산광역시남구고사동,3114011200,1
3158,울산광역시남구남화동,3114011600,1
3159,울산광역시남구달동,3114010500,1
3160,울산광역시남구두왕동,3114010300,1
3161,울산광역시남구매암동,3114011900,1
3162,울산광역시남구무거동,3114010100,1
3163,울산광역시남구부곡동,3114011100,1
3164,울산광역시남구삼산동,3114010600,1
3165,울산광역시남구상개동,3114011000,1
3166,울산광역시남구선암동,3114010900,1
3167,울산광역시남구성암동,3114011300,1
3168,울산광역시남구신정동,3114010400,1
3169,울산광역시남구야음동,3114010800,1
3170,울산광역시남구여천동,3114010700,1
3171,울산광역시남구옥동,3114010200,1
3172,울산광역시남구용연동,3114011500,1
3173,울산광역시남구용잠동,3114011700,1
3174,울산광역시남구장생포동,3114011800,1
3175,울산광역시남구황성동,3114011400,1
3176,울산광역시동구동부동,3117010700,1
3177,울산광역시동구미포동,3117010500,1
3178,울산광역시동구방어동,3117010100,1
3179,울산광역시동구서부동,3117010800,1
3180,울산광역시동구일산동,3117010300,1
3181,울산광역시동구전하동,3117010400,1
3182,울산광역시동구주전동,3117010600,1
3183,울산광역시동구화정동,3117010200,1
3184,울산광역시북구가대동,3120010400,1
3185,울산광역시북구구유동,3120011200,1
3186,울산광역시북구달천동,3120010900,1
3187,울산광역시북구당사동,3120011600,1
3188,울산광역시북구대안동,3120011500,1
3189,울산광역시북구매곡동,3120010300,1
3190,울산광역시북구명촌동,3120012000,1
3191,울산광역시북구무룡동,3120011100,1
3192,울산광역시북구산하동,3120011800,1
3193,울산광역시북구상안동,3120010700,1
3194,울산광역시북구송정동,3120012600,1
3195,울산광역시북구시례동,3120011000,1
3196,울산광역시북구신명동,3120011400,1
3197,울산광역시북구신천동,3120010500,1
3198,울산광역시북구신현동,3120011700,1
3199,울산광역시북구양정동,3120012400,1
3200,울산광역시북구어물동,3120011900,1
3201,울산광역시북구연암동,3120012200,1
3202,울산광역시북구염포동,3120012700,1
3203,울산광역시북구정자동,3120011300,1
3204,울산광역시북구중산동,3120010600,1
3205,울산광역시북구진장동,3120012100,1
3206,울산광역시북구창평동,3120010100,1
3207,울산광역시북구천곡동,3120010800,1
3208,울산광역시북구호계동,3120010200,1
3209,울산광역시북구화봉동,3120012500,1
3210,울산광역시북구효문동,3120012300,1
3211,울산광역시울주군두동면,3171036022,1
3212,울산광역시울주군두서면,3171037028,1
3213,울산광역시울주군범서읍,3171025922,1
3214,울산광역시울주군삼남읍,3171026521,1
3215,울산광역시울주군삼동면,3171040026,1
3216,울산광역시울주군상북면,3171038023,1
3217,울산광역시울주군서생면,3171031021,1
